published_at,source,author,title,description,content,url,date
2026-03-22 15:56:48+00:00,Next Big Future,Brian Wang,"First Tesla Will Recursively Improve Chip Masks for AI5, AI6 and Other Chips","TERAFAB project, which will be done jointly by @SpaceX and @Tesla. The goal is to produce over a TERAWATT of compute per year (logic, memory & packaging) with ~80% for space and ~20% for the ground. The goal is extreme vertical integration to produce custom A…","TERAFAB project, which will be done jointly by @SpaceX and @Tesla. The goal is to produce over a TERAWATT of compute per year (logic, memory &amp; packaging) with ~80% for space and ~20% for the grou… [+4776 chars]",https://www.nextbigfuture.com/2026/03/first-tesla-will-recursively-improve-chip-masks-for-ai5-ai6-and-other-chips.html,3/22/26
2026-03-19 10:36:00+00:00,GlobeNewswire,SNS Insider pvt ltd,Wafer Fab Equipment (WFE) Market Size to Hit USD 66.49 Billion by 2035 | SNS Insider,"Wafer Fab Equipment (WFE) Market Size, Share & Segmentation By Technology, By End-user, By Capacity, By Product Specification, and Region | Forecast 2035...","Austin, March 19, 2026 (GLOBE NEWSWIRE) -- Wafer Fab Equipment (WFE) Market Size &amp; Growth Insights:
According to the SNS Insider,The Wafer Fab Equipment (WFE) Market Size was valued at USD 36.85… [+7467 chars]",https://www.globenewswire.com/news-release/2026/03/19/3258822/0/en/Wafer-Fab-Equipment-WFE-Market-Size-to-Hit-USD-66-49-Billion-by-2035-SNS-Insider.html,3/19/26
2026-03-19 08:26:57+00:00,Madshrimps.be,Stefan,Imec Receives the World’s Most Advanced High NA EUV System,"Today, imec, a world-leading research and innovation hub in advanced semiconductor technologies, announces the arrival of the ASML EXE:5200 High NA EUV lithography system, the most advanced lithography tool available today. With this strategic milestone, imec…","Today, imec, a world-leading research and innovation hub in advanced semiconductor technologies, announces the arrival of the ASML EXE:5200 High NA EUV lithography system, the most advanced lithograp… [+600 chars]",https://www.madshrimps.be/news/imec-receives-the-worlds-most-advanced-high-na-euv-system/,3/19/26
2026-03-18 18:32:21+00:00,Techpowerup.com,Nomad76,(PR) Imec Receives the World's Most Advanced High NA EUV System,"Today, imec, a world-leading research and innovation hub in advanced semiconductor technologies, announces the arrival of the ASML EXE:5200 High NA EUV lithography system, the most advanced lithography tool available today. With this strategic milestone, imec…","Today, imec, a world-leading research and innovation hub in advanced semiconductor technologies, announces the arrival of the ASML EXE:5200 High NA EUV lithography system, the most advanced lithograp… [+3147 chars]",https://www.techpowerup.com/347514/imec-receives-the-worlds-most-advanced-high-na-euv-system,3/18/26
2026-03-18 16:31:45+00:00,The Times of India,Reuters,Belgium's imec secures rare ASML High NA EUV tool to drive next-generation chips,Belgian chip research lab imec has acquired a state-of-the-art ASML High NA EUV lithography machine. This advanced tool will be central to imec's new pilot line.  Companies like Intel and SK Hynix plan to use similar machines for new AI chips by 2027.  This a…,Belgian chip research lab imec said on Wednesday it has secured an ASML $400-million High NA EUV lithography machine--one of fewer than a dozen worldwide--cementing its role in preparing next-generat… [+1567 chars],https://economictimes.indiatimes.com/tech/artificial-intelligence/belgiums-imec-secures-rare-asml-high-na-euv-tool-to-drive-next-generation-chips/articleshow/129661315.cms,3/18/26
2026-03-18 13:09:51+00:00,CNA,,Belgium's imec secures rare ASML High NA EUV tool to drive next-generation chips,"LEUVEN, Belgium, March 18 : Belgian chip research lab imec said on Wednesday it has secured an ASML $400-million High NA EUV lithography machine-one of fewer than a dozen worldwide-cementing its role in preparing next-generation chipmaking tools for industry …","LEUVEN, Belgium, March 18 : Belgian chip research lab imec said on Wednesday it has secured an ASML $400-million High NA EUV lithography machine-one of fewer than a dozen worldwide-cementing its role… [+1602 chars]",https://www.channelnewsasia.com/business/belgiums-imec-secures-rare-asml-high-na-euv-tool-drive-next-generation-chips-6001806,3/18/26
2026-03-17 10:30:00+00:00,GlobeNewswire,SNS Insider pvt ltd,Advanced Materials for Electronics Market Size to Hit USD 77.54 Billion by 2035 | Research by SNS Insider,"Advanced Materials for Electronics Market Size, Share, Revenue Trends & Segmentation Analysis, By Type, Application, and Region | Global Forecast 2026-2035","Austin, March 17, 2026 (GLOBE NEWSWIRE) -- Advanced Materials for Electronics Market Size &amp; Growth Insights:
According to the SNS Insider,The Advanced Materials for Electronics Market Size was v… [+6885 chars]",https://www.globenewswire.com/news-release/2026/03/17/3256959/0/en/Advanced-Materials-for-Electronics-Market-Size-to-Hit-USD-77-54-Billion-by-2035-Research-by-SNS-Insider.html,3/17/26
2026-04-16 14:19:41+00:00,Ibtimes.com.au,Mike Clair,Aehr Test Systems Stock Explodes 17 Percent on Massive $41 Million AI Chip Testing Order,"FREMONT, Calif. — Aehr Test Systems shares surged more than 16 percent Thursday as the semiconductor test equipment maker announced a record $41 million follow-on production order from its lead hyperscale customer for package-level burn-in of custom artificia…","FREMONT, Calif. — Aehr Test Systems shares surged more than 16 percent Thursday as the semiconductor test equipment maker announced a record $41 million follow-on production order from its lead hyper… [+9514 chars]",https://www.ibtimes.com.au/aehr-test-systems-stock-explodes-17-percent-massive-41-million-ai-chip-testing-order-1866768,4/16/26
2026-04-16 13:52:04+00:00,BusinessLine,,Silicon Box Announces It Joins Imec Automotive Chiplet Program to Strengthen Chip Supply Chains for Next-Generation Vehicles,"Through the collaboration, Silicon Box will work with industry leaders to advance automotive-grade chiplet devices with advanced packaging.","SINGAPORE, April 15, 2026 /PRNewswire/ -- Silicon Box, an industry leader in advanced semiconductor packaging solutions, today announced that it has formally joined imecs Automotive Chiplet Program (… [+8590 chars]",https://www.thehindubusinessline.com/brandhub/pr-release/silicon-box-announces-it-joins-imec-automotive-chiplet-program-to-strengthen-chip-supply-chains-for-next-generation-vehicles/article70867970.ece,4/16/26
2026-04-16 13:15:00+00:00,GlobeNewswire,SEAL Semiconductors,SEALSQ TO LAUNCH INDUSTRY’S MOST COMPREHENSIVE QUANTUM VERTICAL STACK FROM SILICON ROOT OF TRUST TO DISTRIBUTED QUANTUM COMPUTING AND ORBITAL CLOUD,"SEALSQ’s end-to-end quantum ecosystem integrates hardware security, post-quantum cryptography, CMOS-compatible quantum processors, photonic interconnects, distributed sensing, and a 100-satellite orbital cloud, anchored by the $200 million SEALSQ Quantum Fund…","GENEVA, SWITZERLAND , April 16, 2026 (GLOBE NEWSWIRE) -- 
SEALSQ Corp (NASDAQ: LAES) (SEALSQ or the Company), a global leader in post-quantum semiconductor and cybersecurity solutions and a subsidia… [+14602 chars]",https://www.globenewswire.com/news-release/2026/04/16/3275465/0/en/SEALSQ-TO-LAUNCH-INDUSTRY-S-MOST-COMPREHENSIVE-QUANTUM-VERTICAL-STACK-FROM-SILICON-ROOT-OF-TRUST-TO-DISTRIBUTED-QUANTUM-COMPUTING-AND-ORBITAL-CLOUD.html,4/16/26
2026-04-16 12:02:27+00:00,Yahoo Entertainment,Brian Sozzi,Taiwan Semiconductor CEO just dropped a hint about the next move in AI stocks,Important note from Taiwan Semiconductor.,"Taiwan Semiconductor (TSM) just dropped an important clue that should excite the resurgent AI stock bulls.
""AI-related demand continued to be extremely robust,"" Taiwan Semiconductor CEO C.C. Wei tol… [+2651 chars]",https://finance.yahoo.com/news/taiwan-semiconductor-ceo-just-dropped-a-hint-about-the-next-move-in-ai-stocks-120227431.html,4/16/26
2026-04-16 10:04:00+00:00,GlobeNewswire,Research and Markets,Global Ethanol Market 2026-2036: Ethanol Has Emerged As a Strategic Commodity Amid the Rapid Rise of Sustainable Aviation Fuel,"The global ethanol market is rapidly evolving, positioning itself as a strategic player in energy transition and industrial chemistry. The Alcohol-to-Jet pathway fuels the rise of Sustainable Aviation Fuel, driving investment from U.S. and Brazilian ethanol p…","Dublin, April 16, 2026 (GLOBE NEWSWIRE) -- The ""The Global Ethanol Market 2026-2036"" report has been added to ResearchAndMarkets.com's offering.
The Global Ethanol Market 2026-2036 is a comprehensiv… [+8825 chars]",https://www.globenewswire.com/news-release/2026/04/16/3275126/28124/en/Global-Ethanol-Market-2026-2036-Ethanol-Has-Emerged-As-a-Strategic-Commodity-Amid-the-Rapid-Rise-of-Sustainable-Aviation-Fuel.html,4/16/26
2026-04-16 09:33:36+00:00,Omny.fm,Bloomberg,US & Iran Weigh Truce Extension; Stocks Extend Record Highs,"Today's top stories, with context, in just 15 minutes.On today's podcast:1) The US and Iran are considering a two-week ceasefire extension to allow more time to negotiate a peace deal, according to a person familiar with the matter, reducing the risk of renew…","Today's top stories, with context, in just 15 minutes.On today's podcast:1) The US and Iran are considering a two-week ceasefire extension to allow more time to negotiate a peace deal, according to a… [+3025 chars]",https://omny.fm/shows/bloomberg-daybreak/us-iran-weigh-truce-extension-stocks-extend-record-highs,4/16/26
2026-04-16 07:07:12+00:00,CNA,,Air Liquide to invest $236 million in Japan to support next-generation AI chip production,"April 16 : Air Liquide said on Thursday it would invest 200 million euros ($236 million) in Japan to build, own and operate two new industrial gas production units in Hiroshima, under a long-term agreement with a global semiconductor leader expanding its adva…","April 16 : Air Liquide said on Thursday it would invest 200 million euros ($236 million) in Japan to build, own and operate two new industrial gas production units in Hiroshima, under a long-term agr… [+581 chars]",https://www.channelnewsasia.com/business/air-liquide-invest-236-million-in-japan-support-next-generation-ai-chip-production-6060331,4/16/26
2026-04-16 00:00:00+00:00,The Times of India,ET Bureau,"India's trade gap shrinks in March, swells in FY26","India's trade deficit saw a reduction in March as the West Asia conflict disrupted trade flows. Exports and imports both declined, narrowing the monthly deficit. However, the overall trade deficit for the fiscal year widened. Despite challenges, India achieve…","New Delhi: India's trade deficit narrowed in March as both merchandise exports and imports faced disruption due to the West Asia conflict. While exports dropped 7.44% to $38.92 billion in March, the … [+6065 chars]",https://economictimes.indiatimes.com/news/economy/indicators/indias-trade-gap-shrinks-in-march-swells-in-fy26/articleshow/130292300.cms,4/16/26
2026-04-16 00:00:00+00:00,Nature.com,"Dmitriy Dovzhenko, Luciano Siliano Ricco, Krzysztof Sawicki, Marcin Muszyński, Pavel Kokhanchik, Piotr Kapuściński, Przemysław Morawiak, Wiktor Piecek, Piotr Nyga, Przemysław Kula, Dmitry Solnyshkov, Guillaume Malpuech, Helgi Sigurðsson, Jacek Szczytko, Simone De Liberato",Electrically reconfigurable extended lasing state in an organic liquid-crystal microcavity,"Small-footprint, low power, and reprogrammable arrays of coupled coherent emitters are highly sought in all-optical neural networks and simulators. Here, authors demonstrate electrically controlled in-plane coupling between optically reconfigurable lasing sta…","<li>Forbes, A., Oliveira, M. &amp; Dennis, M. R. Structured light. Nat. Photonics15, 253 (2021).
Google Scholar 
</li><li>Piccardo, M., Oliveira, M., Toma, A., Aglieri, V., Forbes, A. &amp; Ambrosi… [+11487 chars]",https://www.nature.com/articles/s41467-026-71733-0,4/16/26
